false,,Name,Length (mm),Width (mm),Height (mm),Weight (g),Shape,Hump placement,Front flare,Side curvature,Hand compatibility,Thumb rest,Ring finger rest,Material,Connectivity,Sensor,Sensor technology,Sensor position,DPI,Polling rate,Tracking speed (IPS),Acceleration (G),Side buttons,Middle buttons
false,3,Vancer Gretxa,123.0,63.0,37.0,68.0,Symmetrical,Center,Outward - moderate,Flat,Right,No,No,Plastic,Wireless,PixArt PAW3370,Optical,Front - minimal (53%),6400,1000,400,50,2,1
false,3,Ironcat HPC02M,115.5,62.0,36.8,63.0,Symmetrical,Back - moderate,Flat,Inward,Right,No,No,Plastic,Wireless,PixArt PAW3395,Optical,Centered (52%),26000,1000,650,50,2,1
false,2,Ironcat HPC02,120.0,65.0,38.3,68.0,Symmetrical,Back - moderate,Flat,Inward,Right,No,No,Plastic,Wireless,PixArt PAW3395,Optical,Centered (52%),26000,1000,650,50,2,1
false,2,Razer Basilisk Essential,124.0,75.0,43.0,95.0,Ergonomic,Back - minimal,Flat,Flat,Right,Yes,No,Plastic,Wired,Razer Razer 5G,Optical,Back - minimal (46%),6400,1000,450,50,3,2
false,2,Cooler Master MM720,105.4,76.5,37.4,49.0,Ergonomic,Back - moderate,Inward - slight,Outward,Right,No,Yes,Plastic,Wired,PixArt PMW3389,Optical,Front - minimal (55%),16000,1000,400,50,2,0
false,8,LAMZU Thorn,119.0,65.0,42.0,52.0,Ergonomic,Center,Outward - slight,Inward,Right,No,No,Plastic,Wireless,PixArt PAW3395,Optical,Front - minimal (54%),26000,1000,650,50,2,0
false,4,Razer DeathAdder V3,128.0,68.0,44.0,59.0,Ergonomic,Center,Outward - slight,Inward,Right,No,No,Plastic,Wired,Razer Focus Pro 30K,Optical,Centered (51%),30000,8000,750,70,2,0
false,5,VGN Dragonfly F1 Pro Max,121.2,63.8,37.6,55.0,Symmetrical,Center,Outward - moderate,Flat,Right,No,No,Plastic,Wireless,PixArt PAW3395,Optical,Front - minimal (54%),26000,4000,650,50,2,0
false,5,VGN Dragonfly F1 Pro,121.2,63.8,37.6,49.0,Symmetrical,Center,Outward - moderate,Flat,Right,No,No,Plastic,Wireless,PixArt PAW3395,Optical,Front - minimal (54%),26000,4000,650,50,2,0
false,4,VGN Dragonfly F1,121.2,63.8,37.6,49.0,Symmetrical,Center,Outward - moderate,Flat,Right,No,No,Plastic,Wireless,PixArt PAW3395,Optical,Front - minimal (54%),26000,1000,650,50,2,0
false,6,Waizowl OGM Pro,121.0,66.0,40.0,68.0,Hybrid,Center,Flat,Flat,Right,No,No,Plastic,Wireless,PixArt PAW3395,Optical,Centered (52%),26000,1000,650,50,2,1
false,3,Endgame Gear XM2we,122.0,66.0,38.5,63.0,Symmetrical,Back - moderate,Outward - slight,Inward - aggressive,Right,No,No,Plastic,Wireless,PixArt PAW3370,Optical,Front - moderate (56%),19000,1000,400,50,2,0
false,1,SteelSeries Rival 110,120.6,68.0,38.1,88.0,Symmetrical,Back - minimal,Flat,Inward,Right,No,No,Plastic,Wired,SteelSeries TrueMove 1,Optical,Centered (47%),7200,1000,240,30,2,1
false,1,Acer Cestus 330,124.0,64.3,41.0,153.0,Symmetrical,Center,Outward - moderate,Inward,Right,No,No,Plastic,Wired,PixArt PAW3335,Optical,Centered (51%),16000,1000,400,40,2,2
false,3,Razer Basilisk V3,130.0,75.0,42.0,101.0,Ergonomic,Back - minimal,Flat,Flat,Right,Yes,No,Plastic,Wired,Razer Focus+,Optical,Back - minimal (46%),26000,1000,650,50,3,2
false,,RAKK Gahum,124.0,66.0,38.5,58.0,Symmetrical,Back - minimal,Outward - slight,Inward,Right,No,No,Plastic,Wireless,PixArt PAW3395,Optical,Centered (51%),26000,1000,650,50,2,0
false,5,AJAZZ AJ199,118.0,61.6,38.6,60.0,Symmetrical,Back - minimal,Outward - moderate,Inward,Right,No,No,Plastic,Wireless,PixArt PAW3395,Optical,Front - moderate (56%),26000,1000,650,50,2,1
false,1,Razer Lancehead Wireless,117.0,71.0,38.0,104.0,Symmetrical,Center,Outward - aggressive,Inward,Ambidextrous,No,No,Plastic,Wireless,Razer Razer 5G,Optical,Centered (50%),16000,1000,450,50,2,2
false,3,Razer Lancehead,117.0,71.0,38.0,111.0,Symmetrical,Center,Outward - aggressive,Inward,Ambidextrous,No,No,Plastic,Wired,Razer Razer 5G,Optical,Centered (50%),16000,1000,450,50,2,2
false,4,Darmoshark N3,123.0,66.0,40.0,59.0,Ergonomic,Back - minimal,Outward - moderate,Flat,Right,No,No,Plastic,Wireless,PixArt PAW3395,Optical,Centered (49%),26000,2000,650,50,2,2
false,,Teamwolf Lurker MK-01,104.0,61.0,37.0,45.0,Symmetrical,Back - minimal,Inward - aggressive,Flat,Right,No,No,Plastic,Wired,PixArt PMW3389,Optical,Centered (52%),16000,1000,400,50,2,1
false,2,Razer Viper Mini Signature Edition,119.0,62.0,39.0,49.0,Symmetrical,Back - minimal,Outward - moderate,Inward,Right,No,No,Magnesium (metal),Wireless,Razer Focus Pro 30K,Optical,Front - minimal (53%),30000,8000,750,70,2,0
false,1,Razer Abyssus 2014,117.0,64.0,38.0,80.0,Symmetrical,Back - minimal,Outward - slight,Inward,Ambidextrous,No,No,Plastic,Wired,PixArt ADNS-3888,Optical,Front - minimal (53%),3500,1000,120,15,0,0
