false,,Name,Length (mm),Width (mm),Height (mm),Weight (g),Shape,Hump placement,Front flare,Side curvature,Hand compatibility,Thumb rest,Ring finger rest,Material,Connectivity,Sensor,Sensor technology,Sensor position,DPI,Polling rate,Tracking speed (IPS),Acceleration (G),Side buttons,Middle buttons
false,2,Redragon M908 Impact,122.5,92.0,42.0,117.0,Ergonomic,Center,Outward - slight,Flat,Right,Yes,Yes,Plastic,Wired,PixArt PAW3327,Optical,Front - aggressive (61%),12400,1000,220,30,12,2
false,4,Madlions Mad G Max,124.5,65.8,39.7,48.0,Symmetrical,Center,Outward - slight,Inward,Right,No,No,Plastic,Wireless,PixArt PAW3395,Optical,Front - minimal (53%),26000,8000,650,50,2,0
false,2,Madlions Mad G,124.5,65.8,39.7,43.0,Symmetrical,Center,Outward - slight,Inward,Right,No,No,Plastic,Wireless,PixArt PAW3395,Optical,Front - minimal (53%),26000,1000,650,50,2,0
false,1,Mountain Makalu Max,126.0,70.0,43.0,110.0,Ergonomic,Center,Flat,Flat,Right,No,No,Plastic,Wireless,PixArt PAW3370,Optical,Front - minimal (53%),19000,1000,400,50,3,2
false,2,Kysona Mars SE,123.1,66.3,42.8,57.0,Ergonomic,Center,Outward - moderate,Flat,Right,No,No,Plastic,Wireless,PixArt PAW3311,Optical,Front - minimal (55%),24000,1000,300,35,2,0
false,1,Logitech M240,99.0,60.0,39.0,73.8,Symmetrical,Back - moderate,Outward - moderate,Flat,Ambidextrous,No,No,Plastic,Wireless,-,-,Back - moderate (40%),4000,125,-,-,0,0
false,1,PMM Fuse 8K,123.0,62.3,40.6,37.0,Symmetrical,Back - aggressive,Outward - slight,Inward,Right,No,No,Plastic,Wireless,Razer Focus Pro 30K,Optical,-,30000,8000,750,70,2,0
false,2,Zowie ZA13-DW,121.7,62.8,40.2,65.0,Symmetrical,Back - aggressive,Outward - slight,Inward,Right,No,No,Plastic,Wireless,PixArt PAW3950,Optical,Front - moderate (56%),3200,4000,750,50,2,0
false,2,Zowie FK2-DW,125.1,64.9,36.4,65.0,Symmetrical,Center,Outward - slight,Inward,Right,No,No,Plastic,Wireless,PixArt PAW3950,Optical,Front - moderate (56%),3200,4000,750,50,2,0
false,2,Zowie U2-DW,123.3,64.3,38.1,60.0,Symmetrical,Back - minimal,Outward - slight,Inward,Right,No,No,Plastic,Wireless,PixArt PAW3950,Optical,Front - moderate (56%),3200,4000,750,50,2,0
false,2,Zowie S2-DW,120.0,64.2,38.1,65.0,Symmetrical,Back - moderate,Outward - slight,Inward,Right,No,No,Plastic,Wireless,PixArt PAW3950,Optical,Front - minimal (54%),3200,4000,750,50,2,0
false,3,Delux M900 Mini Pro,119.0,65.4,40.3,40.0,Ergonomic,Center,Outward - slight,Flat,Right,No,No,Plastic,Wireless,PixArt PAW3395,Optical,Front - minimal (54%),26000,8000,650,50,2,0
false,1,Logitech M190,115.4,66.1,40.3,89.9,Symmetrical,Back - moderate,Inward - moderate,Outward,Ambidextrous,No,No,Plastic,Wireless,-,-,Centered (47%),1000,125,-,-,0,0
false,4,Pulsar X2H v3,120.4,65.0,39.1,53.0,Symmetrical,Back - aggressive,Outward - slight,Inward,Right,No,No,Plastic,Wireless,Pulsar XS-1,Optical,Front - minimal (55%),32000,8000,750,50,2,0
false,3,Pulsar X2A v3,120.0,63.0,38.0,57.0,Symmetrical,Back - moderate,Flat,Flat,Ambidextrous,No,No,Plastic,Wireless,Pulsar XS-1,Optical,Front - minimal (55%),32000,8000,750,50,2,0
false,4,Pulsar X2 v3,120.0,63.0,38.0,53.0,Symmetrical,Back - moderate,Flat,Flat,Right,No,No,Plastic,Wireless,Pulsar XS-1,Optical,Front - minimal (55%),32000,8000,750,50,2,0
false,1,ThundeRobot ML6 Pro,126.4,66.1,40.2,57.0,Ergonomic,Center,Flat,Flat,Right,No,No,Plastic,Wireless,PixArt PAW3395,Optical,-,26000,1000,650,50,2,1
false,3,Zaopin Z2 Mini Max 8K,116.5,62.0,37.8,56.0,Ergonomic,Center,Flat,Flat,Right,No,No,Plastic,Wireless,PixArt PAW3950,Optical,Front - moderate (57%),30000,8000,750,50,2,0
false,3,Zaopin Z2 Mini 4K,116.5,62.0,37.8,56.0,Ergonomic,Center,Flat,Flat,Right,No,No,Plastic,Wireless,PixArt PAW3395,Optical,Front - moderate (57%),26000,4000,650,50,2,0
false,3,Zaopin Z2 Mini,116.5,62.0,37.8,56.0,Ergonomic,Center,Flat,Flat,Right,No,No,Plastic,Wireless,PixArt PAW3395,Optical,Front - moderate (57%),26000,1000,650,50,2,0
false,3,Fantech Go XD5,120.0,64.0,40.0,72.0,Ergonomic,Center,Outward - aggressive,Flat,Right,No,No,Plastic,Wireless,PixArt PAW3370,Optical,Front - minimal (55%),19000,1000,400,50,2,1
false,1,SteelSeries Rival 710,124.8,76.2,41.7,135.0,Ergonomic,Back - moderate,Flat,Flat,Right,No,No,Plastic,Wired,SteelSeries TrueMove 3,Optical,Back - moderate (41%),12000,1000,350,50,2,1
false,3,Edifier Hecate G5M Pro,125.0,63.0,40.0,65.0,Symmetrical,Center,Flat,Flat,Right,No,No,Plastic,Wireless,PixArt PAW3395,Optical,Front - moderate (56%),26000,4000,650,50,2,0
false,1,Edifier Hecate G5M,125.0,63.0,40.0,63.0,Symmetrical,Center,Flat,Flat,Right,No,No,Plastic,Wireless,PixArt PAW3395,Optical,Front - moderate (56%),26000,1000,650,50,2,0
false,4,Pulsar Xlite v4 Large,126.0,69.5,44.5,58.0,Ergonomic,Center,Outward - moderate,Inward,Right,No,No,Plastic,Wireless,Pulsar XS-1,Optical,Front - moderate (56%),32000,8000,750,50,2,0
false,3,Endgame Gear OP1w 4k,118.2,60.5,37.2,58.5,Symmetrical,Back - moderate,Flat,Flat,Right,No,No,Plastic,Wireless,PixArt PAW3395,Optical,Front - moderate (56%),26000,4000,650,50,2,0
false,1,EVGA X20,122.7,70.3,44.5,123.0,Ergonomic,Back - moderate,Outward - slight,Flat,Right,Yes,No,Plastic,Wireless,PixArt PAW3335,Optical,Centered (50%),16000,1000,400,40,3,2
false,1,EVGA X17,122.7,70.3,44.5,103.0,Ergonomic,Back - moderate,Outward - slight,Flat,Right,Yes,No,Plastic,Wired,PixArt PMW3389,Optical,Centered (50%),16000,8000,400,50,3,2
false,1,EVGA X15,123.5,71.7,42.7,110.0,Ergonomic,Back - minimal,Flat,Outward,Right,No,Yes,Plastic,Wired,PixArt PMW3389,Optical,Centered (52%),16000,8000,400,50,10,2
false,1,EVGA X12,123.0,70.0,41.0,75.0,Symmetrical,Center,Flat,Inward - aggressive,Ambidextrous,No,No,Plastic,Wired,PixArt PMW3389,Optical,Front - minimal (55%),16000,8000,400,50,2,1
false,2,MCHOSE AX5 V2,121.6,61.5,37.7,54.0,Symmetrical,Center,Outward - slight,Flat,Right,No,No,Magnesium (metal),Wireless,PixArt PAW3950,Optical,Front - moderate (56%),42000,8000,750,50,2,0
false,2,Darmoshark M3S MAX,122.7,62.5,37.8,52.0,Symmetrical,Back - moderate,Outward - slight,Flat,Right,No,No,Plastic,Wireless,PixArt PAW3950,Optical,Centered (52%),30000,8000,750,50,2,0
false,3,Pulsar X2A Wired,120.0,63.0,38.0,56.0,Symmetrical,Back - moderate,Flat,Flat,Ambidextrous,No,No,Plastic,Wired,PixArt PAW3395,Optical,Front - minimal (55%),26000,1000,650,50,2,0
false,3,Pulsar X2 Wired,120.0,63.0,38.0,51.0,Symmetrical,Back - moderate,Flat,Flat,Right,No,No,Plastic,Wired,PixArt PAW3395,Optical,Front - minimal (55%),26000,1000,650,50,2,0
false,2,Akko AG ONE 8K,125.0,67.0,37.0,65.0,Symmetrical,Center,Outward - moderate,Inward,Right,No,No,Plastic,Wireless,PixArt PAW3395,Optical,Front - moderate (57%),26000,8000,650,50,2,1
false,2,Akko AG One NearLink,125.0,67.0,37.0,72.0,Symmetrical,Center,Outward - moderate,Inward,Right,No,No,Plastic,Wireless,PixArt PAW3395,Optical,Front - moderate (57%),26000,8000,650,50,2,1
false,2,Akko AG325W,125.0,67.0,37.0,65.0,Symmetrical,Center,Outward - moderate,Inward,Right,No,No,Plastic,Wireless,-,-,Front - moderate (57%),1600,1000,-,-,2,1
false,1,Akko AG325C,125.0,67.0,37.0,80.5,Symmetrical,Center,Outward - moderate,Inward,Right,No,No,Plastic,Wired,PixArt PMW3325,Optical,Front - moderate (57%),12800,1000,100,20,2,1
false,2,Akko AG325,125.0,67.0,37.0,80.5,Symmetrical,Center,Outward - moderate,Inward,Right,No,No,Plastic,Wired,PixArt PMW3325,Optical,Front - moderate (57%),10000,1000,100,20,2,1
false,2,Dareu A955,125.0,72.0,41.0,93.0,Ergonomic,Center,Flat,Flat,Right,Yes,No,Plastic,Wireless,Dareu AIM-WL,Optical,Centered (52%),12000,1000,300,35,2,1
false,3,ATK Fierce X,119.6,60.9,36.2,42.0,Symmetrical,Back - minimal,Outward - moderate,Flat,Right,No,No,Magnesium (metal),Wireless,PixArt PAW3950 Ultra,Optical,Front - minimal (55%),42000,8000,750,50,2,0
false,3,ATK F1 Extreme,118.2,62.4,38.8,35.0,Symmetrical,Back - minimal,Outward - moderate,Inward,Right,No,No,Plastic,Wireless,PixArt PAW3950 Ultra,Optical,Centered (51%),42000,8000,750,50,2,0
false,4,ATK X1 Ultimate,127.0,64.0,40.0,51.0,Symmetrical,Back - minimal,Outward - slight,Inward,Right,No,No,Plastic,Wireless,PixArt PAW3950 Ultra,Optical,Centered (51%),42000,8000,750,50,2,0
false,4,MCHOSE L7 Ultra,115.6,60.6,36.0,39.0,Symmetrical,Back - moderate,Flat,Inward,Right,No,No,Plastic,Wireless,PixArt PAW3950,Optical,Centered (52%),42000,8000,750,50,2,0
false,3,8BitDo Retro R8,115.0,58.0,39.4,77.0,Symmetrical,Back - moderate,Flat,Flat,Ambidextrous,No,No,Plastic,Wireless,PixArt PAW3395,Optical,Front - moderate (57%),26000,8000,650,50,2,0
false,2,ANTGAMER AGM535R,124.3,68.0,38.7,56.0,Symmetrical,Back - minimal,Flat,Flat,Right,No,No,Plastic,Wireless,PixArt PAW3950,Optical,-,30000,8000,750,50,2,0
false,,RAKK Talan Aero,120.0,62.5,38.5,55.0,Symmetrical,Back - minimal,Outward - moderate,Inward,Right,No,No,Plastic,Wireless,PixArt PAW3395,Optical,Front - minimal (54%),26000,1000,650,50,2,0
false,2,VAXEE x Ninjutso Sora 4K,120.8,64.5,37.3,59.0,Symmetrical,Back - moderate,Outward - slight,Inward,Right,No,No,Plastic,Wireless,PixArt PAW3950,Optical,Front - minimal (54%),3200,4000,750,50,2,0
false,4,Scyrox V6,119.0,61.0,40.0,40.0,Symmetrical,Center,Outward - moderate,Inward,Right,No,No,Plastic,Wireless,PixArt PAW3950,Optical,Front - moderate (56%),30000,8000,750,50,2,0
false,2,Motospeed X6 Max,122.0,65.5,38.0,43.0,Symmetrical,Back - moderate,Flat,Inward,Right,No,No,Plastic,Wireless,PixArt PAW3950,Optical,Front - moderate (56%),30000,8000,750,50,2,0
false,3,Motospeed X6,122.0,65.5,38.0,46.0,Symmetrical,Back - moderate,Flat,Inward,Right,No,No,Plastic,Wireless,PixArt PAW3395,Optical,Front - moderate (56%),26000,8000,650,50,2,0
false,1,Ragnok ErgoStrike7,144.5,77.5,126.0,180.0,-,-,-,-,Right,Yes,Yes,Plastic,Wireless,PixArt PAW3395,Optical,-,26000,1000,650,50,3,1
false,1,Fantech Aria E,113.5,65.0,38.3,59.0,Symmetrical,Back - minimal,Inward - moderate,Inward,Right,No,No,Plastic,Wireless,PixArt PAW3311,Optical,Front - minimal (54%),12000,1000,300,35,2,0
false,1,Aigo GM80 Pro,113.0,62.0,39.0,48.0,Symmetrical,Back - minimal,Inward - moderate,Inward,Right,No,No,Plastic,Wireless,PixArt PAW3395,Optical,Front - minimal (53%),26000,1000,650,50,2,0
false,1,Aigo GM80 Plus,113.0,62.0,39.0,52.0,Symmetrical,Back - minimal,Inward - moderate,Inward,Right,No,No,Plastic,Wireless,PixArt PAW3311,Optical,Front - minimal (53%),12000,1000,300,35,2,0
false,1,Aigo GM80,113.0,62.0,39.0,48.0,Symmetrical,Back - minimal,Inward - moderate,Inward,Right,No,No,Plastic,Wireless,PixArt PAW3311,Optical,Front - minimal (53%),12000,1000,300,35,2,0
false,1,PMM CYBER ZK,78.4,59.7,25.6,23.0,Symmetrical,Back - moderate,Inward - slight,Flat,Ambidextrous,No,No,Plastic,Wired,PixArt PAW3395,Optical,-,26000,8000,650,50,0,0
false,3,Ragnok 2 (FireGrip),125.0,85.0,106.0,120.0,-,-,-,-,Right,No,Yes,Plastic,Wireless,PixArt PAW3335,Optical,-,16000,1000,400,40,1,1
false,4,Pwnage Trinity CF,118.0,60.0,39.0,37.0,Symmetrical,Back - minimal,Outward - moderate,Inward,Right,No,No,Carbon fiber composite,Wireless,PixArt PAW3950,Optical,Adjustable (47-62%),30000,8000,750,50,2,0
false,3,Feinmann F01,118.6,65.3,41.7,46.0,Ergonomic,Center,Outward - moderate,Inward,Right,No,No,Magnesium (metal),Wireless,Pulsar XS-1,Optical,Front - minimal (55%),32000,8000,750,50,2,0
false,1,Razer Abyssus Essential,114.7,63.0,37.3,78.0,Symmetrical,Back - moderate,Flat,Inward - aggressive,Ambidextrous,No,No,Plastic,Wired,-,-,Centered (52%),7200,1000,-,-,0,0
false,3,Dareu A950 Air,119.5,63.0,38.0,35.0,Symmetrical,Center,Outward - slight,Flat,Right,No,No,Plastic,Wireless,PixArt PAW3950,Optical,Centered (50%),30000,8000,750,50,2,0
false,4,Endgame Gear XM2w 4k,122.0,66.0,38.5,62.0,Symmetrical,Back - moderate,Outward - slight,Inward - aggressive,Right,No,No,Plastic,Wireless,PixArt PAW3395,Optical,Front - moderate (56%),26000,4000,650,50,2,0
false,4,Endgame Gear XM2 8k,122.0,66.0,38.5,52.0,Symmetrical,Back - moderate,Outward - slight,Inward - aggressive,Right,No,No,Plastic,Wired,PixArt PAW3395,Optical,Front - moderate (56%),26000,8000,650,50,2,0
false,4,Endgame Gear OP1 8k,118.2,60.5,37.2,51.0,Symmetrical,Back - moderate,Flat,Flat,Right,No,No,Plastic,Wired,PixArt PAW3395,Optical,Front - moderate (56%),26000,8000,650,50,2,0
false,5,MCHOSE L7 Pro,115.6,60.6,36.0,39.0,Symmetrical,Back - moderate,Flat,Inward,Right,No,No,Plastic,Wireless,PixArt PAW3395,Optical,Centered (52%),26000,8000,650,50,2,0
false,4,MCHOSE L7,115.6,60.6,36.0,39.0,Symmetrical,Back - moderate,Flat,Inward,Right,No,No,Plastic,Wireless,PixArt PAW3395,Optical,Centered (52%),26000,8000,650,50,2,0
false,1,LTC GM022,119.5,62.0,40.0,58.0,Symmetrical,Center,Flat,Flat,Right,No,No,Plastic,Wireless,PixArt PAW3395,Optical,Front - minimal (54%),26000,1000,650,50,2,0
false,4,Fantech Aria II Pro,113.5,65.0,38.3,53.0,Symmetrical,Back - minimal,Inward - moderate,Inward,Right,No,No,Plastic,Wireless,PixArt PAW3395,Optical,Front - minimal (54%),26000,8000,650,50,2,0
false,3,Fantech Aria II,113.5,65.0,38.3,53.0,Symmetrical,Back - minimal,Inward - moderate,Inward,Right,No,No,Plastic,Wireless,PixArt PAW3395,Optical,Front - minimal (54%),26000,1000,650,50,2,0
false,5,MCHOSE A7 Ultra,125.8,63.2,39.8,59.0,Symmetrical,Center,Outward - slight,Flat,Right,No,No,Plastic,Wireless,PixArt PAW3950,Optical,Front - minimal (54%),42000,8000,750,50,2,0
false,1,Swiftpoint Z2,130.0,90.0,40.0,117.0,Ergonomic,Back - moderate,Flat,Flat,Right,Yes,Yes,Plastic,Wired,PixArt PAW3395,Optical,Back - minimal (46%),26000,1000,650,50,2,4
false,1,Swiftpoint Creator,130.0,90.0,40.0,117.0,Ergonomic,Back - moderate,Flat,Flat,Right,Yes,Yes,Plastic,Wired,PixArt PMW3360,Optical,Back - minimal (46%),12000,1000,250,50,2,4
false,1,Swiftpoint Tracer,130.0,90.0,40.0,117.0,Ergonomic,Back - moderate,Flat,Flat,Right,Yes,Yes,Plastic,Wired,PixArt PMW3360,Optical,Back - minimal (46%),12000,1000,250,50,2,4
false,1,G-Wolves HTS Ultra 8K,113.0,61.0,40.0,29.5,Symmetrical,Back - minimal,Outward - slight,Inward,Right,No,No,Plastic,Wireless,PixArt PAW3950,Optical,Front - aggressive (60%),30000,8000,750,50,2,0
false,4,Pulsar Xlite v4 Medium,122.0,66.0,43.0,54.0,Ergonomic,Center,Outward - moderate,Inward,Right,No,No,Plastic,Wireless,Pulsar XS-1,Optical,Front - moderate (56%),32000,8000,750,50,2,0
false,3,Pulsar Xlite v4 Mini,115.6,63.4,40.7,52.0,Ergonomic,Center,Outward - moderate,Inward,Right,No,No,Plastic,Wireless,Pulsar XS-1,Optical,Front - moderate (56%),32000,8000,750,50,2,0
false,1,MACHENIKE M7 Pro,124.0,62.0,38.0,75.0,Symmetrical,Back - minimal,Outward - slight,Flat,Right,No,No,Plastic,Wireless,PixArt PAW3395,Optical,Centered (52%),26000,1000,650,50,2,0
