false,,Name,Length (mm),Width (mm),Height (mm),Weight (g),Shape,Hump placement,Front flare,Side curvature,Hand compatibility,Thumb rest,Ring finger rest,Material,Connectivity,Sensor,Sensor technology,Sensor position,DPI,Polling rate,Tracking speed (IPS),Acceleration (G),Side buttons,Middle buttons
false,1,Waizowl OGM One,121.0,66.0,40.0,75.0,Hybrid,Center,Flat,Flat,Right,No,No,Plastic,Wireless,PixArt PMW3325,Optical,Centered (52%),5000,1000,100,20,2,1
false,,VAXEE E1 Wireless 4K,120.0,65.0,42.0,61.0,Ergonomic,Center,Outward - moderate,Inward,Right,No,No,Plastic,Wireless,PixArt PAW3950,Optical,Front - minimal (54%),3200,4000,750,50,2,0
false,4,Razer Basilisk V3 Pro 35K,130.0,75.0,42.0,112.0,Ergonomic,Back - minimal,Flat,Flat,Right,Yes,No,Plastic,Wireless,Razer Focus Pro Gen-2,Optical,Back - minimal (46%),35000,1000,750,70,3,2
false,4,Razer Basilisk V3 35K,130.0,75.0,42.0,101.0,Ergonomic,Back - minimal,Flat,Flat,Right,Yes,No,Plastic,Wired,Razer Focus Pro Gen-2,Optical,Back - minimal (46%),35000,1000,750,70,3,2
false,1,AIM1 Shigure,122.0,61.0,40.0,45.0,Symmetrical,Back - moderate,Flat,Flat,Right,No,No,Plastic,Wireless,PixArt PAW3395,Optical,Front - minimal (53%),26000,8000,650,50,2,0
false,2,Darmoshark M5 Pro,91.8,57.1,35.8,38.0,Symmetrical,Back - aggressive,Flat,Flat,Right,No,No,Plastic,Wireless,PixArt PAW3950,Optical,Centered (48%),30000,8000,750,50,2,0
false,,CC Beanmouse LHD Small,75.1,79.6,19.8,27.0,Symmetrical,Center,Inward - slight,Flat,Left,No,No,Plastic,Wireless,Razer Focus Pro 30K,Optical,-,30000,8000,750,70,0,0
false,,CC Beanmouse Small,75.1,79.6,19.8,27.0,Symmetrical,Center,Inward - slight,Flat,Right,No,No,Plastic,Wireless,Razer Focus Pro 30K,Optical,-,30000,8000,750,70,0,0
false,,CC Beanmouse LHD Large,83.4,88.4,22.0,29.0,Symmetrical,Center,Inward - slight,Flat,Left,No,No,Plastic,Wireless,Razer Focus Pro 30K,Optical,-,30000,8000,750,70,0,0
false,3,RAWM ES21 Pro,122.2,64.5,39.1,45.0,Symmetrical,Back - minimal,Outward - slight,Inward,Right,No,No,Plastic,Wireless,PixArt PAW3950,Optical,Front - moderate (58%),30000,8000,750,50,2,0
false,3,RAWM ES21 M,122.2,64.5,39.1,45.0,Symmetrical,Back - minimal,Outward - slight,Inward,Right,No,No,Plastic,Wireless,PixArt PAW3950,Optical,Front - moderate (58%),30000,8000,750,50,2,0
false,2,RAWM ES21,122.2,64.5,39.1,50.0,Symmetrical,Back - minimal,Outward - slight,Inward,Right,No,No,Plastic,Wireless,PixArt PAW3395,Optical,Front - moderate (58%),26000,8000,650,50,2,0
false,2,Attack Shark R6,118.0,60.0,38.0,39.0,Symmetrical,Back - moderate,Flat,Inward,Right,No,No,Plastic,Wireless,PixArt PAW3950,Optical,Front - minimal (54%),42000,8000,750,50,2,0
false,4,Pulsar Xlite Wired,122.0,66.0,43.0,52.0,Ergonomic,Center,Outward - moderate,Inward,Right,No,No,Plastic,Wired,PixArt PAW3395,Optical,Front - moderate (56%),26000,1000,650,50,2,0
false,1,Glorious Series 2 Pro,118.5,62.0,38.0,55.0,Symmetrical,Back - minimal,Outward - moderate,Inward,Right,No,No,Plastic,Wireless,Glorious BAMF 2.0,Optical,Front - minimal (54%),26000,8000,650,50,2,1
false,2,PMM ZEN 8K Light,127.1,63.9,40.1,33.0,Symmetrical,Back - minimal,Outward - slight,Inward,Right,No,No,Plastic,Wireless,Razer Focus Pro Gen-2,Optical,-,35000,8000,750,70,2,0
false,3,Xtrfy M42,118.0,63.0,38.0,59.0,Symmetrical,Back - moderate,Outward - slight,Flat,Right,No,No,Plastic,Wired,PixArt PMW3389,Optical,Centered (51%),19000,1000,400,50,2,1
false,2,Cooler Master CM310,127.0,71.5,39.5,100.0,Symmetrical,Center,Outward - aggressive,Inward,Right,No,No,Plastic,Wired,Avago A3325,Optical,Front - minimal (54%),10000,1000,60,20,2,3
false,1,Cooler Master MM731,122.3,69.0,39.1,59.0,Ergonomic,Center,Outward - moderate,Flat,Right,No,No,Plastic,Wireless,PixArt PAW3370,Optical,Front - aggressive (66%),19000,1000,400,50,2,0
false,2,Cooler Master MM730,122.3,69.0,39.1,48.0,Ergonomic,Center,Outward - moderate,Flat,Right,No,No,Plastic,Wired,PixArt PMW3389,Optical,Front - aggressive (66%),16000,1000,400,50,2,0
false,,Cooler Master MM711 Lite,116.6,62.6,38.3,59.0,Symmetrical,Back - moderate,Flat,Flat,Right,No,No,Plastic,Wired,PixArt PMW3325,Optical,Back - minimal (45%),10000,1000,100,20,2,1
false,2,Cooler Master MM831,128.1,67.4,43.4,123.0,Ergonomic,Center,Flat,Flat,Right,No,No,Plastic,Wireless,PixArt PAW3335,Optical,Back - minimal (46%),32000,1000,400,40,2,1
false,1,Cooler Master MM530,124.8,60.4,40.2,99.0,Ergonomic,Back - minimal,Outward - aggressive,Flat,Right,No,No,Plastic,Wired,PixArt PMW3360,Optical,Front - moderate (59%),12000,1000,250,50,2,2
false,1,Cooler Master MM531,124.8,60.4,40.2,92.0,Ergonomic,Back - minimal,Outward - aggressive,Flat,Right,No,No,Plastic,Wired,PixArt PMW3360,Optical,Front - moderate (59%),12000,1000,250,50,2,2
false,1,Cooler Master MM830,130.1,82.2,43.4,162.0,Ergonomic,Center,Flat,Flat,Right,Yes,No,Plastic,Wired,PixArt PMW3360,Optical,Centered (49%),24000,1000,250,50,4,1
false,1,Cooler Master CM110,116.6,62.6,38.3,92.0,Symmetrical,Back - moderate,Flat,Flat,Right,No,No,Plastic,Wired,Avago A3050,Optical,Centered (49%),6000,1000,60,20,2,1
false,3,Razer Viper Ultimate,126.7,66.0,37.8,74.0,Symmetrical,Center,Outward - moderate,Inward,Ambidextrous,No,No,Plastic,Wireless,Razer Focus+,Optical,Centered (51%),20000,1000,650,50,2,0
false,3,Cooler Master MM711,116.6,62.6,38.3,60.0,Symmetrical,Back - moderate,Flat,Flat,Right,No,No,Plastic,Wired,PixArt PMW3389,Optical,Back - minimal (45%),16000,1000,400,50,2,1
false,3,Cooler Master MM710,116.6,62.6,38.3,53.0,Symmetrical,Back - moderate,Flat,Flat,Right,No,No,Plastic,Wired,PixArt PMW3389,Optical,Back - minimal (45%),16000,1000,400,50,2,1
false,3,Pulsar Xlite V2 Mini Wireless,117.0,64.0,40.0,55.0,Ergonomic,Center,Outward - moderate,Inward,Right,No,No,Plastic,Wireless,PixArt PAW3370,Optical,Front - moderate (58%),20000,1000,400,50,2,0
false,,Pulsar Xlite Wireless,122.7,66.2,42.0,59.0,Ergonomic,Center,Outward - moderate,Inward,Right,No,No,Plastic,Wireless,PixArt PAW3370,Optical,Front - moderate (58%),20000,1000,400,50,2,0
false,1,Pulsar Xlite,122.7,66.2,42.0,49.0,Ergonomic,Center,Outward - moderate,Inward,Right,No,No,Plastic,Wired,PixArt PAW3370,Optical,Front - moderate (58%),20000,1000,400,50,2,0
false,2,Zowie S1-B V2,123.0,66.0,40.0,87.0,Symmetrical,Back - moderate,Outward - slight,Inward,Right,No,No,Plastic,Wired,PixArt PMW3360,Optical,Front - minimal (53%),3200,1000,250,50,2,0
false,2,Zowie S1-B,123.0,66.0,40.0,87.0,Symmetrical,Back - moderate,Outward - slight,Inward,Right,No,No,Plastic,Wired,PixArt PMW3360,Optical,Front - minimal (53%),3200,1000,250,50,2,0
false,2,Zowie S1-C,123.0,66.0,40.0,72.0,Symmetrical,Back - moderate,Outward - slight,Inward,Right,No,No,Plastic,Wired,PixArt PMW3360,Optical,Front - minimal (53%),3200,1000,250,50,2,0
false,2,Zowie S2-B V2,120.0,64.2,38.1,82.0,Symmetrical,Back - moderate,Outward - slight,Inward,Right,No,No,Plastic,Wired,PixArt PMW3360,Optical,Front - minimal (54%),3200,1000,250,50,2,0
false,2,Delux M700 Pro,128.2,67.0,38.7,57.0,Symmetrical,Center,Outward - slight,Inward,Right,No,No,Plastic,Wireless,PixArt PAW3395,Optical,Front - moderate (57%),26000,8000,650,50,2,1
false,1,Delux M700 Pro+,128.2,67.0,38.7,56.0,Symmetrical,Center,Outward - slight,Inward,Right,No,No,Plastic,Wireless,PixArt PAW3395,Optical,Front - moderate (57%),26000,8000,650,50,2,1
false,1,Delux M700 Ultra,128.2,67.0,38.7,59.0,Symmetrical,Center,Outward - slight,Inward,Right,No,No,Plastic,Wireless,PixArt PAW3950,Optical,Front - moderate (57%),30000,8000,750,50,2,1
false,2,Waizowl OGM Cloud V2,126.0,68.0,38.0,55.0,Symmetrical,Back - minimal,Flat,Inward,Right,No,No,Plastic,Wireless,PixArt PAW3950,Optical,Front - minimal (55%),30000,8000,750,50,2,0
false,1,PMM ZEN 8K Solid,127.1,63.9,40.1,36.0,Symmetrical,Back - minimal,Outward - slight,Inward,Right,No,No,Plastic,Wireless,Razer Focus Pro Gen-2,Optical,-,35000,8000,750,70,2,0
false,3,ASUS ROG Harpe Ace Mini,117.0,63.0,37.0,49.0,Symmetrical,Back - moderate,Outward - slight,Flat,Right,No,No,Plastic,Wireless,ASUS ROG AimPoint Pro,Optical,Centered (52%),42000,8000,750,50,2,0
false,2,Zowie S2-B,120.0,64.2,38.1,82.0,Symmetrical,Back - moderate,Outward - slight,Inward,Right,No,No,Plastic,Wired,PixArt PMW3360,Optical,Front - minimal (54%),3200,1000,250,50,2,0
false,3,Pulsar Xlite V2 Wireless,122.7,66.2,42.0,59.0,Ergonomic,Center,Outward - moderate,Inward,Right,No,No,Plastic,Wireless,PixArt PAW3370,Optical,Front - moderate (58%),20000,1000,400,50,2,0
false,2,ASUS ROG Harpe Ace Extreme,127.5,63.7,39.6,47.0,Symmetrical,Back - moderate,Outward - slight,Flat,Right,No,No,Carbon fiber,Wireless,ASUS ROG AimPoint Pro,Optical,Centered (50%),42000,8000,750,50,2,0
false,1,Logitech G Pro X Superlight 2 DEX,125.8,67.7,43.9,60.0,Ergonomic,Center,Outward - slight,Flat,Right,No,No,Plastic,Wireless,Logitech HERO 2,Optical,Front - minimal (55%),44000,8000,888,88,2,0
false,1,Logitech G Pro 2 Lightspeed,125.0,63.5,40.0,80.0,Symmetrical,Center,Outward - slight,Flat,Ambidextrous,No,No,Plastic,Wireless,Logitech HERO 2,Optical,Front - minimal (53%),44000,8000,888,88,2,0
false,4,MCHOSE A7 Pro,125.8,63.2,39.8,59.0,Symmetrical,Center,Outward - slight,Flat,Right,No,No,Plastic,Wireless,PixArt PAW3395,Optical,Front - minimal (54%),26000,8000,650,50,2,0
false,3,MCHOSE A7,125.8,63.2,39.8,56.0,Symmetrical,Center,Outward - slight,Flat,Right,No,No,Plastic,Wireless,PixArt PAW3395,Optical,Front - minimal (54%),26000,8000,650,50,2,0
false,4,Pwnage StormBreaker Max CF,128.0,68.0,44.0,43.0,Ergonomic,Center,Outward - moderate,Inward,Right,No,No,Carbon fiber composite,Wireless,PixArt PAW3950,Optical,Adjustable (50-63%),30000,8000,750,50,2,0
false,9,LAMZU MAYA X,124.4,64.9,39.6,47.0,Symmetrical,Center,Outward - slight,Inward,Right,No,No,Plastic,Wireless,PixArt PAW3950,Optical,Front - minimal (54%),30000,8000,750,50,2,0
false,2,Zowie ZA13-B,121.7,62.8,40.2,75.0,Symmetrical,Back - aggressive,Outward - slight,Inward,Right,No,No,Plastic,Wired,PixArt PMW3360,Optical,Front - moderate (56%),3200,1000,250,50,2,0
false,2,Higround Yuma,125.9,63.9,40.0,50.0,Symmetrical,Center,Outward - slight,Inward,Right,No,No,Plastic,Wireless,PixArt PAW3395,Optical,Front - minimal (53%),26000,4000,650,50,2,0
false,,VAXEE XE-S L Wireless 4K,118.0,64.0,36.0,60.0,Symmetrical,Center,Outward - slight,Inward,Left,No,No,Plastic,Wireless,PixArt PAW3950,Optical,Front - moderate (56%),3200,4000,750,50,2,1
false,4,MCHOSE M7 Pro,123.4,65.4,39.2,55.0,Symmetrical,Back - minimal,Outward - slight,Flat,Right,No,No,Plastic,Wireless,PixArt PAW3395,Optical,Front - minimal (53%),26000,8000,650,50,2,0
false,4,MCHOSE M7,123.4,65.4,39.2,53.0,Symmetrical,Back - minimal,Outward - slight,Flat,Right,No,No,Plastic,Wireless,PixArt PAW3395,Optical,Front - minimal (53%),26000,8000,650,50,2,0
false,4,Pulsar X2H Wired,120.4,65.0,39.1,51.0,Symmetrical,Back - aggressive,Outward - slight,Inward,Right,No,No,Plastic,Wired,PixArt PAW3395,Optical,Front - minimal (55%),26000,1000,650,50,2,0
false,1,SteelSeries Rival 300S,133.0,70.0,45.0,98.0,Ergonomic,Back - minimal,Outward - moderate,Flat,Right,No,No,Plastic,Wired,SteelSeries TrueMove 1,Optical,Centered (51%),7200,1000,240,30,2,1
false,1,SteelSeries Rival 500,118.6,78.3,43.3,129.0,Ergonomic,Back - minimal,Flat,Flat,Right,Yes,No,Plastic,Wired,PixArt PMW3360,Optical,Back - moderate (41%),16000,1000,250,50,6,1
false,2,Redragon M996,120.8,64.3,37.9,42.0,Symmetrical,Back - minimal,Flat,Flat,Right,No,No,Plastic,Wired,PixArt PAW3327,Optical,Centered (52%),26000,8000,220,30,2,0
false,4,LAMZU x Fnatic MAYA X 8K,124.4,64.9,39.6,47.0,Symmetrical,Center,Outward - slight,Inward,Right,No,No,Plastic,Wireless,PixArt PAW3950,Optical,Front - minimal (54%),30000,8000,750,50,2,0
false,4,LAMZU x Fnatic MAYA 8K,119.0,62.0,38.0,45.0,Symmetrical,Center,Outward - slight,Inward,Right,No,No,Plastic,Wireless,PixArt PAW3950,Optical,Front - minimal (54%),30000,8000,750,50,2,0
false,2,Zowie ZA12-B,125.0,65.0,41.0,78.0,Symmetrical,Back - aggressive,Outward - slight,Inward,Right,No,No,Plastic,Wired,PixArt PMW3360,Optical,Front - moderate (56%),3200,1000,250,50,2,0
false,2,Redragon M724,120.8,64.3,37.9,42.0,Symmetrical,Back - minimal,Flat,Flat,Right,No,No,Plastic,Wired,PixArt PAW3327,Optical,Centered (52%),12400,1000,220,30,2,0
false,1,Corsair M55 Wireless,118.0,62.0,38.0,85.0,Symmetrical,Center,Inward - moderate,Flat,Right,No,No,Plastic,Wireless,-,-,Front - minimal (54%),24000,1000,-,-,2,1
false,1,Corsair M55 Wired,118.0,62.0,38.0,55.0,Symmetrical,Center,Inward - moderate,Flat,Right,No,No,Plastic,Wireless,-,-,Front - minimal (54%),16000,1000,-,-,2,1
false,,CC Beanmouse Large,83.4,88.4,22.0,29.0,Symmetrical,Center,Inward - slight,Flat,Right,No,No,Plastic,Wireless,Razer Focus Pro 30K,Optical,-,30000,8000,750,70,0,0
false,5,Scyrox V8,118.0,63.0,38.0,36.0,Symmetrical,Back - aggressive,Outward - slight,Inward,Right,No,No,Plastic,Wireless,PixArt PAW3950,Optical,Front - minimal (54%),30000,8000,750,50,2,0
false,4,ATK Z1 Ultra,122.5,66.8,42.4,57.0,Ergonomic,Center,Outward - moderate,Inward,Right,No,No,Plastic,Wireless,PixArt PAW3950 Ultra,Optical,Centered (51%),42000,8000,750,50,2,0
false,4,ATK Z1 Pro Max,122.5,66.8,42.4,57.0,Ergonomic,Center,Outward - moderate,Inward,Right,No,No,Plastic,Wireless,PixArt PAW3950,Optical,Centered (51%),36000,8000,750,50,2,0
false,,COMMATECH FKMINI4,104.0,60.0,36.0,55.0,Symmetrical,Back - moderate,Inward - moderate,Inward,Ambidextrous,No,No,Plastic,Wireless,PixArt PAW3395,Optical,Centered (47%),26000,8000,650,50,0,0
false,2,Zowie ZA12-C,125.0,65.0,41.0,70.0,Symmetrical,Back - aggressive,Outward - slight,Inward,Right,No,No,Plastic,Wired,PixArt PMW3360,Optical,Front - moderate (56%),3200,1000,250,50,2,0
false,1,Keychron Lemokey G2,118.0,62.6,38.2,52.0,Symmetrical,Back - moderate,Outward - slight,Inward,Right,No,No,Plastic,Wireless,PixArt PAW3950,Optical,Front - minimal (54%),30000,8000,750,50,2,1
false,3,Attack Shark X3 Max,118.5,61.0,39.7,49.0,Symmetrical,Back - minimal,Outward - moderate,Inward,Right,No,No,Plastic,Wireless,PixArt PAW3950,Optical,Front - minimal (53%),42000,1000,750,50,2,0
false,3,Pulsar X3,124.6,69.3,43.1,55.0,Ergonomic,Back - moderate,Outward - moderate,Flat,Right,No,No,Plastic,Wireless,Pulsar XS-1,Optical,Centered (51%),32000,8000,750,50,2,0
false,3,Pulsar X3 Mini,119.8,66.6,41.4,50.0,Ergonomic,Back - moderate,Outward - moderate,Flat,Right,No,No,Plastic,Wireless,Pulsar XS-1,Optical,Centered (51%),32000,8000,750,50,2,0
