false,,Name,Length (mm),Width (mm),Height (mm),Weight (g),Shape,Hump placement,Front flare,Side curvature,Hand compatibility,Thumb rest,Ring finger rest,Material,Connectivity,Sensor,Sensor technology,Sensor position,DPI,Polling rate,Tracking speed (IPS),Acceleration (G),Side buttons,Middle buttons
false,,RAKK Kaptan Wired,119.5,66.0,43.8,79.0,Ergonomic,Center,Outward - slight,Flat,Right,No,No,Plastic,Wired,PixArt PMW3389,Optical,Front - moderate (57%),16000,1000,400,50,2,0
false,,Noir M2 MG,121.0,61.5,37.2,56.0,Symmetrical,Center,Outward - slight,Flat,Right,No,No,Plastic,Wireless,PixArt PAW3395,Optical,Front - minimal (55%),26000,8000,650,50,2,0
false,,Noir M2 Pro,121.0,61.5,37.2,59.0,Symmetrical,Center,Outward - slight,Flat,Right,No,No,Plastic,Wireless,PixArt PAW3395,Optical,Front - minimal (55%),26000,4000,650,50,2,0
false,,Noir M2,121.0,61.5,37.2,59.0,Symmetrical,Center,Outward - slight,Flat,Right,No,No,Plastic,Wireless,PixArt PAW3395,Optical,Front - minimal (55%),26000,1000,650,50,2,0
false,3,Logitech G309,120.0,64.0,39.0,86.0,Symmetrical,Back - minimal,Inward - moderate,Flat,Right,No,No,Plastic,Wireless,Logitech HERO 25K,Optical,Centered (52%),25600,1000,400,40,2,1
false,6,LAMZU Atlantis Mini Champion,116.9,63.1,37.0,51.0,Symmetrical,Back - moderate,Outward - slight,Inward - aggressive,Right,No,No,Plastic,Wireless,PixArt PAW3950,Optical,Front - minimal (55%),30000,8000,750,50,2,0
false,2,G-Wolves HTS Plus 8K,117.0,61.0,40.0,46.0,Symmetrical,Back - minimal,Outward - slight,Inward,Right,No,No,Plastic,Wireless,PixArt PAW3395,Optical,Front - moderate (58%),26000,8000,650,50,2,1
false,2,Zowie FK2-B,125.1,64.9,36.4,80.0,Symmetrical,Center,Outward - slight,Inward,Right,No,No,Plastic,Wired,PixArt PMW3360,Optical,Front - moderate (56%),3200,1000,250,50,2,0
false,4,Vancer x Arbiter Studio AKITSU,118.0,59.7,36.5,38.0,Symmetrical,Center,Outward - slight,Flat,Right,No,No,Carbon fiber composite,Wireless,PixArt PAW3395,Optical,Centered (50%),26000,8000,650,50,2,0
false,4,Darmoshark M3 Pro Max,129.6,66.1,39.2,52.0,Symmetrical,Center,Outward - moderate,Inward,Right,No,No,Plastic,Wireless,PixArt PAW3950,Optical,Centered (50%),30000,8000,750,50,2,0
false,1,GANSS FLX3 4K,118.0,65.7,41.3,55.0,Ergonomic,Center,Outward - slight,Inward,Right,No,No,Plastic,Wireless,PixArt PAW3395,Optical,-,26000,4000,650,50,2,1
false,1,GANSS FLX3,118.0,65.7,41.3,55.0,Ergonomic,Center,Outward - slight,Inward,Right,No,No,Plastic,Wireless,PixArt PAW3395,Optical,-,26000,1000,650,50,2,1
false,3,Razer Pro Click,126.7,79.7,45.7,106.0,Ergonomic,Back - minimal,Inward - slight,Inward,Right,Yes,No,Plastic,Wireless,Razer Razer 5G,Optical,Back - minimal (45%),16000,1000,450,50,2,1
false,1,IFYOO G63,119.5,62.0,40.0,58.0,Symmetrical,Center,Flat,Flat,Right,No,No,Plastic,Wireless,PixArt PAW3395,Optical,Front - minimal (54%),26000,4000,650,50,2,0
false,1,IFYOO G03 (Long),123.7,66.0,40.0,79.0,Symmetrical,Back - minimal,Inward - slight,Flat,Right,No,No,Plastic,Wireless,PixArt PAW3395,Optical,-,26000,1000,650,50,2,1
false,1,IFYOO G03 (Short),115.8,66.0,40.0,79.0,Symmetrical,Back - moderate,Inward - slight,Flat,Right,No,No,Plastic,Wireless,PixArt PAW3395,Optical,-,26000,1000,650,50,2,1
false,,RAKK Talan Air,124.8,63.1,40.0,72.0,Symmetrical,Back - minimal,Outward - slight,Flat,Right,No,No,Plastic,Wireless,PixArt PAW3370,Optical,Front - minimal (54%),19000,1000,400,50,2,1
false,2,Zowie FK1-B V2,129.0,67.0,37.0,84.0,Symmetrical,Center,Outward - slight,Inward,Right,No,No,Plastic,Wired,PixArt PMW3360,Optical,Front - moderate (56%),3200,1000,250,50,2,0
false,,RAKK Talan,120.0,63.5,39.0,78.0,Symmetrical,Back - minimal,Outward - slight,Flat,Right,No,No,Plastic,Wireless,PixArt PAW3335,Optical,Front - minimal (53%),16000,1000,400,40,2,1
false,2,ThundeRobot ML9 Mini,114.5,62.9,37.4,57.0,Symmetrical,Back - moderate,Flat,Flat,Right,No,No,Plastic,Wireless,PixArt PAW3950 Pro,Optical,-,30000,8000,750,50,2,0
false,1,ThundeRobot ML9S,124.1,63.7,39.7,69.0,Symmetrical,Back - moderate,Flat,Flat,Right,No,No,Plastic,Wireless,PixArt PAW3950 Pro,Optical,-,30000,8000,750,50,2,0
false,4,Incott G24 Pro,122.0,67.0,42.5,67.0,Ergonomic,Center,Outward - slight,Flat,Right,No,No,Plastic,Wireless,PixArt PAW3950ES-KING,Optical,Centered (49%),42000,8000,750,50,2,0
false,3,Incott G24,122.0,67.0,42.5,67.0,Ergonomic,Center,Outward - slight,Flat,Right,No,No,Plastic,Wireless,PixArt PAW3395,Optical,Centered (49%),32000,8000,650,50,2,0
false,2,Zowie FK1-B,129.0,67.0,37.0,84.0,Symmetrical,Center,Outward - slight,Inward,Right,No,No,Plastic,Wired,PixArt PMW3360,Optical,Front - moderate (56%),3200,1000,250,50,2,0
false,1,G-Wolves HTR Pro 8K,92.0,57.0,33.0,24.0,Symmetrical,Back - aggressive,Inward - slight,Flat,Right,No,No,Plastic,Wireless,PixArt PAW3395,Optical,Front - minimal (54%),26000,8000,650,50,2,0
false,3,Monka M1 Pro Max,117.0,62.0,39.0,55.0,Symmetrical,Center,Outward - moderate,Flat,Right,No,No,Plastic,Wireless,PixArt PAW3395,Optical,Centered (52%),26000,4000,650,50,2,0
false,3,Monka M1 Pro,117.0,62.0,39.0,55.0,Symmetrical,Center,Outward - moderate,Flat,Right,No,No,Plastic,Wireless,PixArt PAW3395,Optical,Centered (52%),26000,4000,650,50,2,0
false,3,Monka M1,117.0,62.0,39.0,55.0,Symmetrical,Center,Outward - moderate,Flat,Right,No,No,Plastic,Wireless,PixArt PAW3395,Optical,Centered (52%),26000,1000,650,50,2,0
false,4,AJAZZ M259,122.4,66.4,38.8,65.0,Ergonomic,Back - minimal,Outward - moderate,Flat,Right,No,No,Plastic,Wireless,PixArt PAW3395,Optical,Front - minimal (53%),26000,1000,650,50,2,0
false,6,Waizowl OGM Pro V2,120.0,65.0,40.0,49.0,Hybrid,Center,Flat,Flat,Right,No,No,Plastic,Wireless,PixArt PAW3950,Optical,Front - minimal (55%),30000,8000,750,50,2,0
false,3,Razer DeathAdder V3 HyperSpeed,122.2,64.8,41.3,55.0,Ergonomic,Center,Outward - slight,Inward,Right,No,No,Plastic,Wireless,Razer Focus X 26K,Optical,Front - minimal (55%),26000,8000,500,40,2,0
false,3,Keychron Lemokey G1,116.8,59.5,39.4,55.0,Symmetrical,Center,Outward - slight,Inward,Right,No,No,Plastic,Wireless,PixArt PAW3950,Optical,Front - minimal (54%),30000,8000,750,50,2,0
false,2,MSI Clutch GM41,130.1,67.0,38.3,74.0,Symmetrical,Center,Outward - slight,Flat,Right,No,No,Plastic,Wireless,PixArt PAW3370,Optical,Centered (50%),20000,1000,400,50,2,0
false,2,Zowie FK1+-B V2,129.0,69.0,39.0,86.0,Symmetrical,Center,Outward - slight,Inward,Right,No,No,Plastic,Wired,PixArt PMW3360,Optical,Front - moderate (56%),3200,1000,250,50,2,0
false,3,Logitech G703 Lightspeed,124.0,68.0,43.0,107.0,Ergonomic,Back - moderate,Outward - moderate,Flat,Right,No,No,Plastic,Wireless,Logitech HERO 25K,Optical,Front - minimal (55%),25600,1000,400,40,2,1
false,6,MCHOSE G3 Ultra,116.5,62.9,38.2,64.0,Symmetrical,Back - moderate,Inward - moderate,Flat,Right,No,No,Plastic,Wireless,PixArt PAW3395,Optical,Front - minimal (53%),26000,8000,650,50,2,1
false,5,MCHOSE G3 Max,116.5,62.9,38.2,64.0,Symmetrical,Back - moderate,Inward - moderate,Flat,Right,No,No,Plastic,Wireless,PixArt PAW3395,Optical,Front - minimal (53%),26000,8000,650,50,2,1
false,5,MCHOSE G3 Pro,116.5,62.9,38.2,60.0,Symmetrical,Back - moderate,Inward - moderate,Flat,Right,No,No,Plastic,Wireless,PixArt PAW3395,Optical,Front - minimal (53%),26000,1000,650,50,2,1
false,7,MCHOSE G3,116.5,62.9,38.2,64.0,Symmetrical,Back - moderate,Inward - moderate,Flat,Right,No,No,Plastic,Wireless,PixArt PAW3311,Optical,Front - minimal (53%),12000,1000,300,35,2,1
false,5,MCHOSE G3 SE,116.5,62.9,38.2,60.0,Symmetrical,Back - moderate,Inward - moderate,Flat,Right,No,No,Plastic,Wireless,PixArt PAW3311,Optical,Front - minimal (53%),12000,1000,300,35,2,1
false,,RAWM SA-SL01 Pro,118.0,61.3,38.4,60.0,Symmetrical,Back - minimal,Outward - moderate,Inward,Right,No,No,Magnesium (metal),Wireless,PixArt PAW3950,Optical,Front - aggressive (60%),30000,4000,750,50,2,1
false,,RAWM SA-SL01,118.0,61.3,38.4,55.0,Symmetrical,Back - minimal,Outward - moderate,Inward,Right,No,No,Magnesium (metal),Wireless,PixArt PAW3395,Optical,Front - aggressive (60%),26000,1000,650,50,2,1
false,,RAKK Tanaw,118.0,62.0,37.0,55.0,Symmetrical,Back - moderate,Outward - slight,Flat,Right,No,No,Plastic,Wireless,PixArt PAW3395,Optical,Centered (52%),26000,1000,650,50,2,0
false,1,ASUS ProArt MD300,118.0,72.0,42.0,109.0,Ergonomic,Back - minimal,Flat,Flat,Right,Yes,No,Plastic,Wireless,-,-,Front - minimal (53%),4200,1000,-,-,1,0
false,4,Rapoo VT3 Pro Max,123.0,66.0,42.0,59.0,Ergonomic,Center,Outward - slight,Inward,Right,No,No,Plastic,Wireless,PixArt PAW3950,Optical,Front - minimal (55%),30000,8000,750,50,2,1
false,2,Zowie FK1+-B,129.0,69.0,39.0,86.0,Symmetrical,Center,Outward - slight,Inward,Right,No,No,Plastic,Wired,PixArt PMW3360,Optical,Front - moderate (56%),3200,1000,250,50,2,0
false,4,Rapoo VT3 Pro,123.0,66.0,42.0,59.0,Ergonomic,Center,Outward - slight,Inward,Right,No,No,Plastic,Wireless,PixArt PAW3998,Optical,Front - minimal (55%),26000,8000,650,50,2,1
false,3,G-Wolves HT-S2 8K,110.0,61.0,37.0,33.0,Symmetrical,Back - minimal,Outward - slight,Flat,Right,No,No,Plastic,Wireless,PixArt PAW3395,Optical,Front - aggressive (60%),26000,8000,650,50,2,0
false,1,PMM CRAZE 8K,121.9,64.1,40.4,33.0,Ergonomic,Center,Outward - slight,Inward,Right,No,No,Plastic,Wireless,Razer Focus Pro 30K,Optical,-,30000,8000,750,70,2,0
false,1,Kysona M511,121.0,61.0,40.0,58.0,Ergonomic,Center,Outward - slight,Flat,Right,No,No,Plastic,Wireless,PixArt PAW3395,Optical,Front - moderate (56%),26000,1000,650,50,2,0
false,2,Corsair M55 RGB Pro,124.4,68.0,40.0,86.0,Symmetrical,Back - minimal,Flat,Flat,Ambidextrous,No,No,Plastic,Wired,PixArt PAW3327,Optical,Centered (50%),12400,1000,220,30,2,1
false,1,Nitrite Labs Carbon XT1 Wireless,98.4,58.8,37.9,21.0,Symmetrical,Back - aggressive,Outward - moderate,Inward,Right,No,No,Carbon fiber composite,Wireless,PixArt PAW3395,Optical,-,26000,8000,650,50,2,0
false,3,Logitech MX Master 3S,124.9,84.3,51.0,141.0,Ergonomic,Back - moderate,Flat,Inward,Right,Yes,No,Plastic,Wireless,Logitech Darkfield,Laser,Centered (48%),8000,125,-,-,3,1
false,2,Logitech MX Master 3,124.9,84.3,51.0,142.0,Ergonomic,Back - moderate,Flat,Inward,Right,Yes,No,Plastic,Wireless,Logitech Darkfield,Laser,Centered (48%),4000,125,-,-,3,1
false,2,Logitech MX Master 2S,126.0,85.7,48.4,150.0,Ergonomic,Back - moderate,Inward - slight,Inward,Right,Yes,No,Plastic,Wireless,Logitech Darkfield,Laser,Back - minimal (46%),4000,125,-,-,3,1
false,2,Logitech MX Master,126.0,85.7,48.4,148.0,Ergonomic,Back - moderate,Inward - slight,Inward,Right,Yes,No,Plastic,Wireless,Logitech Darkfield,Laser,Back - minimal (46%),1600,125,-,-,3,1
false,2,Zowie EC2-B V2,123.0,65.0,42.0,90.0,Ergonomic,Center,Outward - moderate,Inward,Right,No,No,Plastic,Wired,PixArt PMW3360,Optical,Front - minimal (53%),3200,1000,250,50,2,0
false,4,Darmoshark N5,123.0,68.0,40.0,57.0,Ergonomic,Back - minimal,Outward - slight,Flat,Right,No,No,Plastic,Wireless,PixArt PAW3395,Optical,Centered (50%),26000,8000,650,50,2,0
false,2,Monka M3 Pro,119.8,63.0,38.1,53.0,Symmetrical,Back - moderate,Outward - slight,Inward,Right,No,No,Plastic,Wireless,PixArt PAW3395,Optical,Front - minimal (55%),26000,4000,650,50,2,0
false,2,Monka M3,119.8,63.0,38.1,53.0,Symmetrical,Back - moderate,Outward - slight,Inward,Right,No,No,Plastic,Wireless,PixArt PAW3395,Optical,Front - minimal (55%),26000,1000,650,50,2,0
false,1,PMM NEO 8K,119.2,61.4,38.5,29.0,Symmetrical,Back - minimal,Outward - moderate,Inward,Right,No,No,Plastic,Wireless,Razer Focus Pro 30K,Optical,-,30000,8000,750,70,2,0
false,2,Fantech Helios II Pro S,120.0,64.0,38.3,55.0,Symmetrical,Back - moderate,Outward - slight,Inward,Right,No,No,Plastic,Wireless,PixArt PAW3395,Optical,Front - minimal (54%),26000,8000,650,50,2,0
false,1,PMM VORTEX 8K M,123.3,63.5,37.2,36.0,Symmetrical,Center,Outward - moderate,Inward,Right,No,No,Plastic,Wireless,Razer Focus Pro 30K,Optical,-,30000,8000,750,70,2,0
false,1,PMM VORTEX 8K S,116.9,60.0,36.2,35.0,Symmetrical,Center,Outward - moderate,Inward,Right,No,No,Plastic,Wireless,Razer Focus Pro 30K,Optical,-,30000,8000,750,70,2,0
false,1,PMM VORTEX M,123.3,63.5,37.2,52.0,Symmetrical,Center,Outward - moderate,Inward,Right,No,No,Plastic,Wireless,Logitech HERO 12K,Optical,-,12000,1000,400,40,2,0
false,1,PMM VORTEX S,116.9,60.0,36.2,50.0,Symmetrical,Center,Outward - moderate,Inward,Right,No,No,Plastic,Wireless,Logitech HERO 12K,Optical,-,12000,1000,400,40,2,0
false,1,PMM FUSE,123.0,62.3,40.6,50.0,Symmetrical,Back - aggressive,Outward - slight,Inward,Right,No,No,Plastic,Wireless,Logitech HERO 12K,Optical,-,12000,1000,400,40,2,0
false,2,Zowie EC2-B,123.0,65.0,42.0,90.0,Ergonomic,Center,Outward - moderate,Inward,Right,No,No,Plastic,Wired,PixArt PMW3360,Optical,Front - minimal (53%),3200,1000,250,50,2,0
false,1,PMM CORE,114.2,67.7,39.1,52.0,Symmetrical,Back - moderate,Inward - moderate,Inward - aggressive,Right,No,No,Plastic,Wireless,Logitech HERO 12K,Optical,-,12000,1000,400,40,2,0
false,1,PMM BLAZE,116.1,63.5,38.3,51.0,Symmetrical,Back - moderate,Inward - moderate,Flat,Right,No,No,Plastic,Wireless,Logitech HERO 12K,Optical,-,12000,1000,400,40,2,0
